title,article
"U.S. Stocks Surge, Bond Yields Slip"," U.S. stocks rallied on Tuesday after President Donald Trump signaled that trade talks with China had taken a turn for the better. The Dow Jones Industrial Average rose 353.01 points, or 1.4%, to 26465.54. The S&P 500 advanced 28.08 points, or 1%, to 2917.75, while the Nasdaq Composite climbed 108.86 points, or 1.4%, to 7953.88. Stocks...   "
Opinion: An Obama Housing Bust," In case you missed it, Quicken Loans this month agreed to pay a token $32 million to settle a dubious housing lawsuit initiated by the Obama Justice Department. The real scandal is how the Obama Administration extracted billions from mortgage lenders for sloppy underwriting on government-insured loans while loosening loan standards and setting up taxpayers for losses. In 2015 the Justice Department sued Quicken under the False Claims Act for originating government-insured loans that allegedly didn’t comply with Federal Housing...   "
," Freelance services marketplace Fiverr International Ltd. soared in its public market debut, reflecting strong investor appetite for the e-commerce company despite mixed results seen in recent consumer technology IPOs. The Tel Aviv-based company’s shares climbed 90% to close at $39.90 Thursday. The company had a fully diluted market value of about $1.4 billion at the close of trading on the New York Stock Exchange. The company raised $111 million after pricing at $21 a share late Wednesday....   "
Palantir Co-Founder Says IPO for Company Likely Years Away," Joe Lonsdale, a co-founder of Palantir Technologies Inc., poured cold water on speculation about the business’s initial public offering The 16-year-old data analysis company is likely years away from going public, said Mr. Lonsdale, who also serves as an adviser to the company but isn’t involved in Palantir’s day-to-day operations.  “I’d love...   "
," U.S. stocks drifted higher in quiet trading Monday, buoyed by broad gains across most sectors.  The Dow Jones Industrial Average rose 50 points, or 0.2%, to 26769. The S&P 500 added 0.1% and the Nasdaq Composite gained 0.1%.  Stocks have rallied in recent weeks and the S&P 500 is on course for its best June in decades as central banks...   "
Gun Stocks Tick Up Amid Political Uncertainty," Gun makers, on a losing streak since the election of Donald Trump in 2016, could be starting to recalibrate. Smith & Wesson owner American Outdoor Brands Corp. racked up a third consecutive day of gains, with the stock rising 3.3% to $9.44 a share. It got a boost after reporting Wednesday that it had seen a recent bump in sales. Rival...   "
"Tyson Foods, Boeing, Slack: Stocks That Defined The Week","  The S&P 500 surged to a record Thursday, as major indexes rallied this past week after the Federal Reserve hinted Wednesday of possible interest-rate cuts if the economic outlook doesn’t improve.    The Dow Jones Industrial Average gained 2.4% to 26,719.13 on the week. The S&P 500 added 2.2%, closing at 2,950.46, and the Nasdaq Composite rose 3% to 8,031.71.   ...   "
," U.S. stocks notched a banner week, fueled by a signal from the Federal Reserve that it could cut short-term rates in the months ahead if economic conditions worsen. The Dow Jones Industrial Average briefly flirted with record territory on Friday before turning negative in the last half-hour of trading. For the week, all three major U.S. stock indexes gained at least 2.2%, with the S&P 500 hitting its first record close since April. Bond prices rose, pushing 10-year Treasury yields down to 2% for the first time since 2016....   "
Slack Shares Jump in Trading Debut," Slack Technologies Inc. surged in its trading debut on the New York Stock Exchange, the latest technology firm to jump into a hot initial-public-offering market. The company’s stock ended its first day at $38.62, which is well above previous private-trading levels and 49% higher than the so-called reference price of $26 published by the NYSE on Wednesday. That gives Slack a fully diluted valuation of about $23.2 billion. The stock opened just after noon Thursday at $38.50. ...   "
, Cruise operator Carnival Corp. was the worst performer in the S&P 500 on Thursday. One little-noticed culprit: Brexit. The U.K.’s on-again-off-again exit from the European Union has rattled the region’s economy and put consumers there on edge. That makes it tougher for Carnival to attract local customers to those cruise routes....   
About the Newsroom, Cruise operator Carnival Corp. was the worst performer in the S&P 500 on Thursday. One little-noticed culprit: Brexit. The U.K.’s on-again-off-again exit from the European Union has rattled the region’s economy and put consumers there on edge. That makes it tougher for Carnival to attract local customers to those cruise routes....   
Opinion: Trump-Haley in 2020," I’m proud to have founded the Democrats for Trump movement in 2016. President Trump’s pro-growth policies have revived the stagnating U.S. economy, and he deserves a second term. But to have the best chance of re-election, he should replace Vice President Mike Pence on the ticket with Nikki Haley. I mean no disrespect for Mr. Pence, who’s loyally served the president and the nation. But he’s given Mr. Trump all the help he can. He inspired his fellow evangelical Christians to take a chance in 2016. But in 2020 they’ll already...   "
Stocks Rise as Fed Leaves Rates Unchanged," U.S. stocks crept toward record highs as the Federal Reserve left interest rates unchanged but hinted it could slash rates in the months ahead.  Major equity indexes rose after the central bank’s decision and statement, which some analysts said they interpreted as being more accommodative regarding monetary policy. The Fed’s statement showed eight of 17 officials projecting the Fed would need to cut the benchmark rate this year. Meanwhile, a majority of officials forecast that the benchmark rate would be below its current...   "
Stocks Post a Winning Week," U.S. stocks notched a banner week, fueled by a signal from the Federal Reserve that it could cut short-term rates in the months ahead if economic conditions worsen. The Dow Jones Industrial Average briefly flirted with record territory on Friday before turning negative in the last half-hour of trading. For the week, all three major U.S. stock indexes gained at least 2.2%, with the S&P 500 hitting its first record close since April. Bond prices rose, pushing 10-year Treasury yields down to 2% for the first time since 2016....   "
